,zpid,id,lotId,imgSrc,hasImage,statusType,statusText,detailUrl,latLong,units,variableData,badgeInfo,buildingName,isBuilding,address,addressStreet,addressState,addressCity,addressZipcode,providerListingId,canSaveBuilding,has3DModel,isFeaturedListing,isSaved,list,relaxed,countryCurrency,price,unformattedPrice,isUndisclosedAddress,beds,baths,area,isZillowOwned,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,hasVideo,isHomeRec,hasAdditionalAttributions,availabilityDate,streetViewMetadataURL,streetViewURL
68,37.81416--122.25883,37.81416--122.25883,1001470322.0,https://photos.zillowstatic.com/fp/12df21c45a3f09c7fcfb4505e7401b1a-p_e.jpg,True,FOR_RENT,257 Vernon,/b/257-vernon-oakland-ca-5XjMVr/,"{'latitude': 37.81416, 'longitude': -122.25883}","[{'price': '$2,295+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,257 Vernon,True,"257 Vernon St, Oakland, CA",257 Vernon St   # 313,CA,Oakland,94610,ef26k0mvn9s7,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
69,2067479901,2067479901,,https://photos.zillowstatic.com/fp/c7922c53feecd8ffebac1fedcd1e6f39-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/1721-Clement-St-San-Francisco-CA-94121/2067479901_zpid/,"{'latitude': 37.782093, 'longitude': -122.47776}",,"{'type': 'TIME_ON_INFO', 'text': '23 hours ago', 'data': {'isFresh': True}}",,,,"1721 Clement St, San Francisco, CA 94121",1721 Clement St,CA,San Francisco,94121,y7h4f6jk0wdy,,False,False,False,True,False,$,"$2,295/mo",2295.0,False,1.0,1.0,,False,"{'homeInfo': {'zpid': 2067479901, 'streetAddress': '1721 Clement St', 'zipcode': '94121', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.782093, 'longitude': -122.47776, 'price': 2295.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2295.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,False,ForRent,For Rent,,False,False,False,False,,,
70,37.805683--122.410675,37.805683--122.410675,1001427686.0,https://photos.zillowstatic.com/fp/b2006f299869ce4bdd99ec334b83c676-p_e.jpg,True,FOR_RENT,2133 Stockton Street Apartments,/b/2133-stockton-street-apartments-san-francisco-ca-5Xhzkj/,"{'latitude': 37.805683, 'longitude': -122.410675}","[{'price': '$2,349+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,2133 Stockton Street Apartments,True,"2133 Stockton St, San Francisco, CA",2133 Stockton St   # A109,CA,San Francisco,94133,4kefu7w2p48mu,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
71,37.794373--122.269615,37.794373--122.269615,2361134381.0,https://photos.zillowstatic.com/fp/f4f6528ad882828c8cc1008b9c064aa5-p_e.jpg,True,FOR_RENT,Fourth Street East,/b/fourth-street-east-oakland-ca-BMZKFx/,"{'latitude': 37.794373, 'longitude': -122.269615}","[{'price': '$2,775+', 'beds': '1'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Fourth Street East,True,"180 3rd St, Oakland, CA",180 3rd St   # 339A,CA,Oakland,94607,2b56q8krrcwqj,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
72,37.81751--122.26488,37.81751--122.26488,2359869884.0,https://photos.zillowstatic.com/fp/7f5f888e114106715526cd63c937e2c2-p_e.jpg,True,FOR_RENT,Amelia,/b/amelia-oakland-ca-BMMYZt/,"{'latitude': 37.81751, 'longitude': -122.26488}","[{'price': '$2,300+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Amelia,True,"411 29th St, Oakland, CA",411 29th St   # 202,CA,Oakland,94609,3kb6bj614s4vt,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
73,2098987623,2098987623,,https://photos.zillowstatic.com/fp/a24d5fff4a59ef8424a01b4c1f563240-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/1940-Franciscan-Way-APT-215-Alameda-CA-94501/2098987623_zpid/,"{'latitude': 37.758926, 'longitude': -122.25917}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,,"1940 Franciscan Way APT 215, Alameda, CA 94501",1940 Franciscan Way APT 215,CA,Alameda,94501,fq075n55k9r8,,True,True,False,True,False,$,"$2,395/mo",2395.0,False,2.0,1.0,864.0,False,"{'homeInfo': {'zpid': 2098987623, 'streetAddress': '1940 Franciscan Way APT 215', 'zipcode': '94501', 'city': 'Alameda', 'state': 'CA', 'latitude': 37.758926, 'longitude': -122.25917, 'price': 2395.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 864.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2395, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2395.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 215'}}",False,False,ForRent,For Rent,,False,False,False,False,,,
74,2078391828,2078391828,,https://photos.zillowstatic.com/fp/9c4f149166681cd9f7164da3c7de6908-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/1200-Ocean-Ave-WSZKBZ1S3-San-Francisco-CA-94112/2078391828_zpid/,"{'latitude': 37.723972, 'longitude': -122.454994}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday', 'data': {'isFresh': False}}",,,,"1200 Ocean Ave #WSZKBZ1S3, San Francisco, CA 94112",1200 Ocean Ave #WSZKBZ1S3,CA,San Francisco,94112,2fa9vj1j2sd4t,,False,True,False,True,False,$,"$2,995+/mo",2995.0,False,1.0,1.0,767.0,False,"{'homeInfo': {'zpid': 2078391828, 'streetAddress': '1200 Ocean Ave #WSZKBZ1S3', 'zipcode': '94112', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.723972, 'longitude': -122.454994, 'price': 2995.0, 'datePriceChanged': 1637654400000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 767.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2845, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2995.0, 'priceChange': 95, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# wszkbz1s3'}}",False,False,ForRent,For Rent,,False,False,False,False,,,
75,37.78133--122.399666,37.78133--122.399666,1001577146.0,https://photos.zillowstatic.com/fp/e509838baf5b2635632ececfff5da82b-p_e.jpg,True,FOR_RENT,Soma at 788,/b/soma-at-788-san-francisco-ca-5XkGzw/,"{'latitude': 37.78133, 'longitude': -122.399666}","[{'price': '$2,920+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Soma at 788,True,"788 Harrison St, San Francisco, CA",788 Harrison St   Apt 605,CA,San Francisco,94107,13jcfx0phxjr3,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
76,37.844795--122.29473,37.844795--122.29473,1001465160.0,https://photos.zillowstatic.com/fp/f8074db45f3d58cb57be6a04d8b70414-p_e.jpg,True,FOR_RENT,Artistry Emeryville,/b/artistry-emeryville-emeryville-ca-5XjKMV/,"{'latitude': 37.844795, 'longitude': -122.29473}","[{'price': '$2,335+', 'beds': '1'}, {'price': '$2,985+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Artistry Emeryville,True,"6401 Shellmound St, Emeryville, CA",6401 Shellmound St   # 8-8404,CA,Emeryville,94608,173vbxg6x46my,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
77,37.789112--122.41909,37.789112--122.41909,1001487019.0,https://photos.zillowstatic.com/fp/ba353396258b6e8ab9cedf93c2638b8c-p_e.jpg,True,FOR_RENT,The Terraces,/b/the-terraces-san-francisco-ca-5XjVSb/,"{'latitude': 37.789112, 'longitude': -122.41909}","[{'price': '$2,680+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,The Terraces,True,"1330 Bush St, San Francisco, CA",1330 Bush St   # 1-1H,CA,San Francisco,94109,62xttu01h3xh,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
78,2072495313,2072495313,,https://photos.zillowstatic.com/fp/d0edd6c3ea102d5c223d26707ddb171f-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/825-Post-St-3457941-San-Francisco-CA-94109/2072495313_zpid/,"{'latitude': 37.78713, 'longitude': -122.41529}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday', 'data': {'isFresh': False}}",,,,"825 Post St #3457941, San Francisco, CA 94109",825 Post St #3457941,CA,San Francisco,94109,1xadbt775fazc,,False,True,False,True,False,$,"$2,395+/mo",2395.0,False,1.0,1.0,634.0,False,"{'homeInfo': {'zpid': 2072495313, 'streetAddress': '825 Post St #3457941', 'zipcode': '94109', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.78713, 'longitude': -122.41529, 'price': 2395.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 634.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2394, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2395.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 3457941'}}",False,False,ForRent,For Rent,,False,False,False,False,,,
79,2092013066,2092013066,,https://photos.zillowstatic.com/fp/fc3aad6dcac3db0f79350c7e666bd980-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/1155-4th-St-APT-311-San-Francisco-CA-94158/2092013066_zpid/,"{'latitude': 37.77326, 'longitude': -122.39094}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday', 'data': {'isFresh': False}}",,,,"1155 4th St APT 311, San Francisco, CA 94158",1155 4th St APT 311,CA,San Francisco,94158,2y5ggax28gkgr,,False,True,False,True,False,$,"$2,943/mo",2943.0,False,1.0,1.0,682.0,False,"{'homeInfo': {'zpid': 2092013066, 'streetAddress': '1155 4th St APT 311', 'zipcode': '94158', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.77326, 'longitude': -122.39094, 'price': 2943.0, 'datePriceChanged': 1637568000000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 682.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3464, 'listing_sub_type': {}, 'priceReduction': '$5 (Nov 22)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2943.0, 'priceChange': -5, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 311'}}",False,False,ForRent,For Rent,,False,False,False,False,,,
80,2067563703,2067563703,,https://photos.zillowstatic.com/fp/e14bbe4291832bdeec6c32f0d5559525-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/2485-Shoreline-Dr-GNTXT98KT-Alameda-CA-94501/2067563703_zpid/,"{'latitude': 37.75386, 'longitude': -122.24752}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday', 'data': {'isFresh': False}}",,,,"2485 Shoreline Dr #GNTXT98KT, Alameda, CA 94501",2485 Shoreline Dr #GNTXT98KT,CA,Alameda,94501,fxdz9k67kmdm,,False,True,False,True,False,$,"$2,395+/mo",2395.0,False,1.0,1.0,800.0,False,"{'homeInfo': {'zpid': 2067563703, 'streetAddress': '2485 Shoreline Dr #GNTXT98KT', 'zipcode': '94501', 'city': 'Alameda', 'state': 'CA', 'latitude': 37.75386, 'longitude': -122.24752, 'price': 2395.0, 'datePriceChanged': 1637222400000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 800.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2395.0, 'priceChange': 100, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# gntxt98kt'}}",False,False,ForRent,For Rent,,False,False,False,False,,,
81,2119264299,2119264299,,https://photos.zillowstatic.com/fp/fbebcfa0791ae893c828844e0fa86eb6-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/4904-3rd-St-San-Francisco-CA-94124/2119264299_zpid/,"{'latitude': 37.73401, 'longitude': -122.39127}",,"{'type': 'TIME_ON_INFO', 'text': '1 day ago', 'data': {'isFresh': False}}",,,,"4904 3rd St, San Francisco, CA 94124",4904 3rd St,CA,San Francisco,94124,ujjaqmvb68m0,,False,False,False,True,False,$,"$2,175/mo",2175.0,False,1.0,1.0,1450.0,False,"{'homeInfo': {'zpid': 2119264299, 'streetAddress': '4904 3rd St', 'zipcode': '94124', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.73401, 'longitude': -122.39127, 'price': 2175.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 1450.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 883900, 'rentZestimate': 3399, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2175.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,False,ForRent,For Rent,883900.0,False,False,False,False,2021-11-21 00:00:00,,
82,37.756973--122.394745,37.756973--122.394745,2082861923.0,https://photos.zillowstatic.com/fp/f283fe686281cc452ce08942c21f1db5-p_e.jpg,True,FOR_RENT,The Landing,/b/the-landing-san-francisco-ca-9NK3gC/,"{'latitude': 37.756973, 'longitude': -122.394745}","[{'price': '$2,678+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,The Landing,True,"1395 22nd St, San Francisco, CA",1395 22nd St   # 405,CA,San Francisco,94107,410a06ea8avmp,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
83,37.83171--122.279915,37.83171--122.279915,1004984985.0,https://photos.zillowstatic.com/fp/fddb485724737050d1719cf8d26042d9-p_e.jpg,True,FOR_RENT,Oak Walk,/b/oak-walk-emeryville-ca-5YLFLf/,"{'latitude': 37.83171, 'longitude': -122.279915}","[{'price': '$2,495+', 'beds': '1'}, {'price': '$2,885+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Oak Walk,True,"4098 San Pablo Ave, Emeryville, CA",4098 San Pablo Ave  # 214,CA,Emeryville,94608,wh09y9k6fnmb,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
84,2067514508,2067514508,,https://photos.zillowstatic.com/fp/19c2764fac7a83047a9d35087858ac39-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/500-Folsom-St-511-San-Francisco-CA-94105/2067514508_zpid/,"{'latitude': 37.787434, 'longitude': -122.394844}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday', 'data': {'isFresh': False}}",,,,"500 Folsom St #511, San Francisco, CA 94105",500 Folsom St #511,CA,San Francisco,94105,5a49byn2bnaxs,,False,True,False,True,False,$,"$2,988/mo",2988.0,False,1.0,1.0,662.0,False,"{'homeInfo': {'zpid': 2067514508, 'streetAddress': '500 Folsom St #511', 'zipcode': '94105', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.787434, 'longitude': -122.394844, 'price': 2988.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 662.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2988.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 511'}}",False,False,ForRent,For Rent,,False,False,False,False,2021-12-10 00:00:00,,
85,2080648050,2080648050,,https://photos.zillowstatic.com/fp/b0e4041245356ae0d77c7d60a319806a-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/2823-18th-St-605-San-Francisco-CA-94110/2080648050_zpid/,"{'latitude': 37.761726, 'longitude': -122.41059}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday', 'data': {'isFresh': False}}",,,,"2823 18th St #605, San Francisco, CA 94110",2823 18th St #605,CA,San Francisco,94110,8mynqxjcz1vn,,False,True,False,True,False,$,"$2,986/mo",2986.0,False,1.0,1.0,470.0,False,"{'homeInfo': {'zpid': 2080648050, 'streetAddress': '2823 18th St #605', 'zipcode': '94110', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.761726, 'longitude': -122.41059, 'price': 2986.0, 'datePriceChanged': 1636444800000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 470.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3486, 'listing_sub_type': {}, 'priceReduction': '$100 (Nov 9)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2986.0, 'priceChange': -100, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 605'}}",False,False,ForRent,For Rent,,False,False,False,False,,,
86,24770110,24770110,,https://photos.zillowstatic.com/fp/66ad226edaf6458ec702e14dae0d1982-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/3625-Midvale-Ave-Oakland-CA-94602/24770110_zpid/,"{'latitude': 37.794903, 'longitude': -122.20084}",,"{'type': 'TIME_ON_INFO', 'text': '1 day ago', 'data': {'isFresh': False}}",,,,"3625 Midvale Ave, Oakland, CA 94602",3625 Midvale Ave,CA,Oakland,94602,1zq0fr9hqhv7z,,False,False,False,True,False,$,"$2,500/mo",2500.0,False,2.0,1.0,850.0,False,"{'homeInfo': {'zpid': 24770110, 'streetAddress': '3625 Midvale Ave', 'zipcode': '94602', 'city': 'Oakland', 'state': 'CA', 'latitude': 37.794903, 'longitude': -122.20084, 'price': 2500.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 850.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1242500, 'rentZestimate': 4507, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 979038.0, 'lotAreaValue': 4891.0, 'lotAreaUnit': 'sqft'}}",False,False,ForRent,For Rent,1242500.0,False,False,False,False,,,
87,37.807167--122.27485,37.807167--122.27485,2371111629.0,https://photos.zillowstatic.com/fp/3ba627741a7e13ae5e5fc25d2720d7b6-p_e.jpg,True,FOR_RENT,Lantana Uptown,/b/lantana-uptown-oakland-ca-BPK7hG/,"{'latitude': 37.807167, 'longitude': -122.27485}","[{'price': '$2,710+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Lantana Uptown,True,"625 16th St, Oakland, CA",625 16th St   # 411,CA,Oakland,94612,46yhujm4jqbmv,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
88,2068653331,2068653331,,https://photos.zillowstatic.com/fp/90b6327d7bc325caeadab8523c1391d3-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/125-2nd-St-704-Oakland-CA-94607/2068653331_zpid/,"{'latitude': 37.792793, 'longitude': -122.268974}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday', 'data': {'isFresh': False}}",,,,"125 2nd St #704, Oakland, CA 94607",125 2nd St #704,CA,Oakland,94607,dk95cu1h4sf1,,False,True,False,True,False,$,"$2,887/mo",2887.0,False,1.0,1.5,752.0,False,"{'homeInfo': {'zpid': 2068653331, 'streetAddress': '125 2nd St #704', 'zipcode': '94607', 'city': 'Oakland', 'state': 'CA', 'latitude': 37.792793, 'longitude': -122.268974, 'price': 2887.0, 'datePriceChanged': 1637395200000, 'bathrooms': 1.5, 'bedrooms': 1.0, 'livingArea': 752.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2350, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2887.0, 'priceChange': 50, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 704'}}",False,False,ForRent,For Rent,,False,False,False,False,,,
89,37.84652--122.292496,37.84652--122.292496,1001476841.0,https://photos.zillowstatic.com/fp/69bf7526fb91b65ee3a5d3c153236ed3-p_e.jpg,True,FOR_RENT,The Courtyards at 65th Street,/b/the-courtyards-at-65th-street-emeryville-ca-5XjQDt/,"{'latitude': 37.84652, 'longitude': -122.292496}","[{'price': '$2,399+', 'beds': '1'}, {'price': '$2,798+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,The Courtyards at 65th Street,True,"1465 65th St, Emeryville, CA",1465 65th St   Apt 453,CA,Emeryville,94608,485k5f5azqb8a,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
90,24742334,24742334,,https://photos.zillowstatic.com/fp/8ad158c10e2b59335a7b8d47909c62a1-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/Oakland-CA-94610/24742334_zpid/,{},,"{'type': 'TIME_ON_INFO', 'text': '1 day ago', 'data': {'isFresh': False}}",,,,"(undisclosed Address), Oakland, CA 94610",(undisclosed Address),CA,Oakland,94610,134dxkcnyw1da,,False,False,False,True,False,$,"$2,400/mo",2400.0,True,1.0,1.0,765.0,False,"{'homeInfo': {'zpid': 24742334, 'streetAddress': '(undisclosed Address)', 'zipcode': '94610', 'city': 'Oakland', 'state': 'CA', 'price': 2400.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 765.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 623700, 'rentZestimate': 2301, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2400.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'lotAreaValue': 0.3639807162534435, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,623700.0,False,False,False,False,2021-12-01 00:00:00,,
91,325647509,325647509,,https://photos.zillowstatic.com/fp/2a1fe90ef0c0d202d6fd2de5f9bae33e-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/99-Rausch-St-UNIT-304-San-Francisco-CA-94103/325647509_zpid/,"{'latitude': 37.77637, 'longitude': -122.409164}",,"{'type': 'TIME_ON_INFO', 'text': None, 'data': {'isFresh': False}}",,,,"99 Rausch St UNIT 304, San Francisco, CA 94103",99 Rausch St UNIT 304,CA,San Francisco,94103,42fvwrqc51r7d,,False,False,False,True,False,$,"$2,650/mo",2650.0,False,1.0,1.0,684.0,False,"{'homeInfo': {'zpid': 325647509, 'streetAddress': '99 Rausch St UNIT 304', 'zipcode': '94103', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.77637, 'longitude': -122.409164, 'price': 2650.0, 'datePriceChanged': 1634454000000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 684.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3049, 'listing_sub_type': {}, 'priceReduction': '$145 (Oct 17)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2650.0, 'priceChange': -145, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 768000.0, 'unit': 'Unit 304'}}",False,False,ForRent,For Rent,,False,False,False,False,,,
